측정일시,측정소명,이산화질소농도(ppm),오존농도(ppm),이산화탄소농도(ppm),아황산가스(ppm),미세먼지(㎍/㎥),초미세먼지(㎍/㎥)
20190716,영등포로,0.052,0.018,0.7,0.004,43,30
20190716,올림픽공원,,,,,,
20190716,용산구,0.027,0.034,0.5,0.002,26,23
20190716,은평구,0.027,0.055,0.4,0.004,46,37
20190716,자연사박물관,,0.015,2.3,,,
20190716,정릉로,0.024,0.028,0.5,0.005,31,21
20190716,종로,0.031,0.03,0.5,0.003,26,17
20190716,종로구,0.023,0.027,0.5,0.003,25,19
20190716,중구,0.027,0.037,0.5,0.002,28,19
20190716,중랑구,0.017,0.024,0.4,0.006,24,18
20190716,천호대로,0.037,0.031,0.5,0.002,38,20
20190716,청계천로,0.035,0.033,0.7,0.004,31,22
20190716,한강대로,0.037,0.02,0.5,0.004,38,27
20190716,행주,0.024,0.031,0.7,0.003,39,21
20190716,홍릉로,0.023,0.026,0.7,0.003,37,27
20190716,화랑로,0.04,0.03,0.3,0.006,,
20190717,강남구,0.024,0.031,0.5,0.005,68,44
20190717,강남대로,0.056,0.021,0.7,0.004,60,51
20190717,강동구,0.026,0.028,0.5,0.003,61,43
20190717,강변북로,0.063,0.021,0.5,0.004,61,53
20190717,강북구,0.016,0.034,0.5,0.002,77,49
20190717,강서구,0.026,0.038,0.6,0.005,63,50
20190717,공항대로,0.053,0.019,0.6,0.006,62,41
20190717,관악구,0.032,0.042,0.4,0.005,61,43
20190717,관악산,0.012,0.028,0.6,0.003,65,55
20190717,광진구,0.021,0.032,0.8,0.004,55,44
20190717,구로구,0.027,0.04,0.4,0.005,53,52
20190717,궁동,0.031,0.024,0.4,0.005,49,39
20190717,금천구,0.028,0.031,0.6,0.004,58,42
20190717,남산,0.008,0.042,0.7,0.004,57,46
20190717,노원구,0.022,0.033,0.5,0.003,59,46
20190717,도봉구,0.013,0.04,0.6,0.003,51,40
20190717,도산대로,0.026,0.025,1,0.004,,
20190717,동대문구,0.024,0.038,0.5,0.004,55,48
20190717,동작구,0.025,0.032,0.5,0.003,66,53
20190717,동작대로,0.056,0.027,0.7,0.006,61,47
20190717,마포구,0.02,0.039,0.7,0.004,52,45
20190717,마포아트센터,0.023,0.042,0.4,0.003,76,54
20190717,북한산,0.008,0.023,0.7,0.003,48,40
20190717,서대문구,0.019,0.038,0.8,0.003,60,50
20190717,서울숲,0.022,0.033,0.1,0.004,,
20190717,서초구,0.028,0.032,0.5,0.004,56,48
20190717,성동구,0.032,0.039,0.6,0.004,82,67
20190717,성북구,0.025,0.034,0.8,0.003,,44
20190717,세곡,0.033,0.028,0.8,0.002,49,37
20190717,송파구,0.034,0.039,0.6,0.003,55,47
20190717,시흥대로,0.056,0.027,0.8,0.004,64,41
20190717,신촌로,0.05,0.026,0.8,0.003,72,54
20190717,양천구,0.029,0.03,0.6,0.005,74,51
20190717,영등포구,0.042,0.029,0.5,0.002,61,55
20190717,영등포로,0.053,0.025,0.8,0.005,82,59
20190717,올림픽공원,0.006,0.002,0.8,0.008,,
20190717,용산구,0.032,0.035,0.6,0.003,55,52
20190717,은평구,0.02,0.041,0.3,0.004,59,50
20190717,자연사박물관,,0.009,2.5,,,
20190717,정릉로,0.024,0.026,0.6,0.005,58,46
20190717,종로,0.032,0.034,0.6,0.003,53,38
20190717,종로구,0.029,0.031,0.6,0.003,57,41
20190717,중구,0.028,0.035,0.6,0.003,65,45
20190717,중랑구,0.019,0.033,0.4,0.006,53,38
20190717,천호대로,0.047,0.031,0.7,0.003,75,43
20190717,청계천로,0.04,0.035,0.8,0.005,67,48
20190717,한강대로,0.038,0.021,0.6,0.004,59,49
20190717,행주,0.02,0.039,0.8,0.004,59,38
20190717,홍릉로,0.027,0.027,0.8,0.004,66,52
20190717,화랑로,0.049,0.029,0.4,0.006,,
20190718,강남구,0.023,0.05,0.6,0.005,78,54
20190718,강남대로,0.058,0.032,0.7,0.004,62,52
20190718,강동구,0.026,0.039,0.5,0.003,63,49
20190718,강변북로,0.098,0.024,0.5,0.004,63,57
20190718,강북구,0.017,0.053,0.5,0.003,79,53
20190718,강서구,0.028,0.064,0.6,0.006,72,59
20190718,공항대로,0.053,0.043,0.6,0.006,68,49
20190718,관악구,0.028,0.066,0.4,0.006,63,42
20190718,관악산,0.013,0.051,0.6,0.004,76,61
20190718,광진구,0.024,0.047,0.9,0.005,62,49
20190718,구로구,0.023,0.068,0.4,0.006,59,55
20190718,궁동,0.028,0.041,0.4,0.005,51,45
20190718,금천구,0.032,0.045,0.6,0.005,60,47
20190718,남산,0.008,0.062,0.8,0.005,69,58
20190718,노원구,0.022,0.053,0.6,0.004,69,55
20190718,도봉구,0.015,0.067,0.6,0.004,58,46
20190718,도산대로,0.031,0.037,1.1,0.005,,
20190718,동대문구,0.029,0.058,0.5,0.005,64,58
20190718,동작구,0.026,0.044,0.6,0.004,74,63
20190718,동작대로,0.059,0.042,0.8,0.006,64,51
20190718,마포구,0.021,0.063,0.8,0.005,60,50
20190718,마포아트센터,0.025,0.064,0.4,0.004,83,62
20190718,북한산,0.01,0.044,0.7,0.003,53,44
20190718,서대문구,0.024,0.061,0.9,0.004,64,58
20190718,서울숲,0.024,0.052,0.1,0.004,,
20190718,서초구,0.03,0.05,0.5,0.004,56,53
20190718,성동구,0.032,0.067,0.6,0.004,82,69
20190718,성북구,0.03,0.048,0.9,0.004,61,45
20190718,세곡,0.029,0.043,0.8,0.003,55,43
20190718,송파구,0.031,0.058,0.6,0.003,54,47
20190718,시흥대로,0.059,0.049,0.8,0.005,67,45
20190718,신촌로,0.059,0.039,0.8,0.004,85,67
20190718,양천구,0.029,0.049,0.6,0.006,75,54
20190718,영등포구,0.037,0.057,0.5,0.003,68,60
20190718,영등포로,0.067,0.04,0.8,0.006,86,67
20190718,올림픽공원,0.006,0.002,0.5,0.002,,
20190718,용산구,0.033,0.061,0.6,0.003,71,65
20190718,은평구,0.025,0.064,0.5,0.005,64,56
20190718,자연사박물관,,0.013,2.4,,,
20190718,정릉로,0.028,0.021,0.7,0.005,62,51
20190718,종로,0.04,0.05,0.7,0.004,61,46
20190718,종로구,0.032,0.046,0.7,0.004,64,48
20190718,중구,0.035,0.057,0.7,0.004,70,55
20190718,중랑구,0.022,0.049,0.5,0.006,61,45
20190718,천호대로,0.048,0.047,0.6,0.003,74,46
20190718,청계천로,0.051,0.044,0.9,0.005,79,59
20190718,한강대로,0.053,0.028,0.7,0.005,74,57
20190718,행주,0.022,0.063,0.8,0.005,70,45
20190718,홍릉로,0.034,0.046,0.8,0.004,79,61
20190718,화랑로,0.05,0.044,0.5,0.006,,
20190719,강남구,0.018,0.026,0.4,0.005,33,21
20190719,강남대로,0.049,0.02,0.5,0.004,27,19
20190719,강동구,0.017,0.026,0.4,0.003,32,24
20190719,강변북로,0.063,0.016,0.4,0.004,31,25
20190719,강북구,0.015,0.039,0.4,0.003,43,30
20190719,강서구,0.024,0.037,0.5,0.005,37,30
20190719,공항대로,0.045,0.024,0.5,0.005,41,25
20190719,관악구,0.023,0.043,0.3,0.005,27,12
20190719,관악산,0.009,0.022,0.4,0.003,30,20
20190719,광진구,0.019,0.028,0.7,0.005,30,26
20190719,구로구,0.02,0.043,0.3,0.005,18,28
20190719,궁동,0.027,0.026,0.4,0.005,33,28
20190719,금천구,0.019,0.028,0.4,0.004,24,17
20190719,남산,0.008,0.036,0.6,0.005,36,27
20190719,노원구,0.018,0.034,0.4,0.004,38,30
20190719,도봉구,0.011,0.045,0.5,0.004,34,24
20190719,도산대로,0.019,0.026,0.9,0.005,,
20190719,동대문구,0.022,0.036,0.4,0.005,32,28
20190719,동작구,0.02,0.026,0.4,0.003,30,24
20190719,동작대로,0.046,0.029,0.5,0.006,29,19
20190719,마포구,0.016,0.04,0.7,0.004,33,26
20190719,마포아트센터,0.019,0.041,0.3,0.004,44,31
20190719,북한산,0.008,0.034,0.6,0.003,28,21
20190719,서대문구,0.017,0.04,0.7,0.003,32,26
20190719,서울숲,0.02,0.029,0.1,0.004,,
20190719,서초구,0.02,0.032,0.3,0.004,37,23
20190719,성동구,0.022,0.04,0.4,0.005,45,31
20190719,성북구,0.026,0.031,0.7,0.003,41,21
20190719,세곡,0.023,0.023,0.6,0.003,25,17
20190719,송파구,0.023,0.034,0.4,0.003,24,21
20190719,시흥대로,0.059,0.019,0.7,0.004,33,21
20190719,신촌로,0.04,0.031,0.6,0.003,44,31
20190719,양천구,0.024,0.032,0.5,0.005,39,27
20190719,영등포구,0.031,0.034,0.4,0.003,33,25
20190719,영등포로,0.047,0.027,0.7,0.005,45,32
20190719,올림픽공원,0.006,0.002,0.4,0.002,,
20190719,용산구,0.021,0.038,0.4,0.003,27,28
20190719,은평구,0.02,0.042,0.2,0.004,34,26
20190719,자연사박물관,,0.01,2.7,,,
20190719,정릉로,0.019,0.022,0.5,0.005,31,23
20190719,종로,0.041,0.026,0.6,0.003,32,22
20190719,종로구,0.025,0.03,0.5,0.004,34,17
20190719,중구,0.032,0.033,0.5,0.004,38,28
20190719,중랑구,0.015,0.033,0.4,0.006,31,23
20190719,천호대로,0.033,0.029,0.5,0.003,37,20
20190719,청계천로,0.041,0.028,0.7,0.005,46,32
20190719,한강대로,0.032,0.02,0.5,0.004,42,31
20190719,행주,0.027,0.04,0.7,0.003,40,24
20190719,홍릉로,0.023,0.027,0.7,0.004,48,35
20190719,화랑로,0.041,0.031,0.4,0.006,,
20190720,강남구,0.009,0.01,0.2,0.004,8,4
20190720,강남대로,0.024,0.014,0.2,0.004,9,3
20190720,강동구,0.008,0.01,0.2,0.003,7,5
20190720,강변북로,0.014,0.011,0.1,0.004,5,3
20190720,강북구,0.01,0.015,0.2,0.002,10,4
20190720,강서구,0.011,0.014,0.3,0.003,7,5
20190720,공항대로,0.02,0.01,0.3,0.005,17,5
20190720,관악구,0.013,0.024,0.1,0.003,10,1
20190720,관악산,0.007,0.011,0.4,0.002,9,5
20190720,광진구,0.012,0.011,0.5,0.004,11,7
20190720,구로구,0.009,0.02,0.2,0.004,5,5
20190720,궁동,,,,,,
20190720,금천구,0.007,0.015,0.2,0.003,7,4
20190720,남산,0.008,0.015,0.4,0.004,10,6
20190720,노원구,0.006,0.016,0.2,0.003,8,5
20190720,도봉구,0.005,0.017,0.3,0.003,7,2
20190720,도산대로,0.006,0.011,0.6,0.004,,
20190720,동대문구,0.011,0.013,0.3,0.004,5,4
20190720,동작구,0.011,0.013,0.2,0.002,11,5
20190720,동작대로,0.022,0.02,0.3,0.006,10,3
20190720,마포구,0.008,0.019,0.5,0.003,8,4
20190720,마포아트센터,0.008,0.017,0.2,0.003,11,6
20190720,북한산,0.004,0.014,0.4,0.003,5,3
20190720,서대문구,0.006,0.017,0.5,0.002,4,3
20190720,서울숲,0.007,0.013,0.1,0.004,,
20190720,서초구,0.012,0.011,0.2,0.004,10,8
20190720,성동구,0.01,0.015,0.2,0.003,8,1
20190720,성북구,0.015,0.012,0.5,0.003,12,1
20190720,세곡,0.01,0.011,0.5,0.002,8,5
20190720,송파구,0.01,0.014,0.2,0.002,7,4
20190720,시흥대로,0.029,0.008,0.5,0.003,15,5
20190720,신촌로,0.016,0.013,0.3,0.002,12,6
20190720,양천구,0.013,0.011,0.3,0.004,10,5
20190720,영등포구,0.015,0.013,0.2,0.002,10,5
20190720,영등포로,0.021,0.01,0.4,0.003,14,6
20190720,올림픽공원,0.006,0.002,0.4,0.002,,
20190720,용산구,0.011,0.014,0.2,0.002,4,3
20190720,은평구,0.007,0.019,0.1,0.004,9,10
20190720,자연사박물관,,0.005,2.4,,,
20190720,정릉로,0.005,0.021,0.3,0.005,9,4
20190720,종로,0.022,0.008,0.4,0.003,9,4
20190720,종로구,0.011,0.013,0.3,0.003,9,5
20190720,중구,0.019,0.009,0.3,0.003,9,6
20190720,중랑구,0.007,0.014,0.2,0.005,5,5
20190720,천호대로,0.018,0.011,0.3,0.002,12,5
20190720,청계천로,0.017,0.011,0.4,0.004,13,7
20190720,한강대로,0.017,0.008,0.3,0.004,21,8
20190720,행주,0.009,0.02,0.4,0.003,12,5
20190720,홍릉로,0.01,0.011,0.5,0.003,16,11
20190720,화랑로,0.026,0.019,0.2,0.006,,
20190721,강남구,0.007,0.018,0.3,0.004,17,9
20190721,강남대로,0.018,0.02,0.3,0.004,15,7
20190721,강동구,0.009,0.014,0.3,0.003,14,9
20190721,강변북로,0.025,0.012,0.2,0.004,15,8
20190721,강북구,0.008,0.021,0.3,0.002,18,10
20190721,강서구,0.009,0.021,0.3,0.003,15,11
20190721,공항대로,0.014,0.02,0.3,0.005,19,10
20190721,관악구,0.012,0.044,0.1,0.004,15,6
20190721,관악산,0.006,0.02,0.4,0.002,12,8
20190721,광진구,0.011,0.016,0.6,0.004,25,13
20190721,구로구,0.007,0.033,0.2,0.004,8,9
20190721,궁동,,,,,,
20190721,금천구,0.01,0.017,0.3,0.003,15,10
20190721,남산,0.008,0.019,0.5,0.003,20,11
20190721,노원구,0.01,0.015,0.3,0.003,15,10
20190721,도봉구,0.005,0.021,0.4,0.003,14,6
20190721,도산대로,0.006,0.021,0.6,0.004,,
20190721,동대문구,0.008,0.008,0.2,0.004,3,1
20190721,동작구,0.009,0.019,0.3,0.003,19,12
20190721,동작대로,0.017,0.023,0.4,0.006,19,9
20190721,마포구,0.008,0.012,0.7,0.003,14,10
20190721,마포아트센터,0.009,0.022,0.2,0.003,20,13
20190721,북한산,0.004,0.014,0.4,0.003,13,8
20190721,서대문구,0.006,0.02,0.6,0.003,14,9
20190721,서울숲,0.008,0.019,0.1,0.004,,
20190721,서초구,0.008,0.021,0.3,0.004,14,11
20190721,성동구,0.011,0.021,0.3,0.003,16,7
20190721,성북구,0.012,0.019,0.6,0.003,13,6
20190721,세곡,0.01,0.013,0.5,0.002,14,9
20190721,송파구,0.009,0.02,0.3,0.002,12,8
20190721,시흥대로,0.014,0.022,0.4,0.003,16,9
20190721,신촌로,0.028,0.012,0.5,0.003,21,12
20190721,양천구,0.01,0.016,0.3,0.004,18,10
20190721,영등포구,0.013,0.017,0.3,0.002,17,12
20190721,영등포로,0.028,0.011,0.5,0.003,22,13
20190721,올림픽공원,0.006,0.002,0.5,0.002,,
20190721,용산구,0.012,0.019,0.3,0.002,12,10
20190721,은평구,0.01,0.021,0.1,0.004,21,15
20190721,자연사박물관,,0.005,2.3,,,
20190721,정릉로,0.006,0.047,0.3,0.005,14,6
20190721,종로,0.016,0.014,0.3,0.003,14,8
20190721,종로구,0.012,0.017,0.3,0.003,15,10
20190721,중구,0.012,0.018,0.3,0.003,15,9
20190721,중랑구,0.01,0.017,0.2,0.006,12,8
20190721,천호대로,0.015,0.018,0.3,0.002,17,9
20190721,청계천로,0.014,0.02,0.3,0.003,17,12
20190721,한강대로,0.022,0.009,0.4,0.004,24,12
20190721,행주,0.008,0.028,0.5,0.003,20,10
20190721,홍릉로,0.011,0.013,0.6,0.003,24,16
20190721,화랑로,0.017,0.033,0.2,0.006,,
20190722,강남구,0.012,0.036,0.3,0.005,47,32
20190722,강남대로,0.034,0.031,0.4,0.004,40,31
20190722,강동구,0.015,0.034,0.4,0.003,44,34
20190722,강변북로,0.065,0.018,0.3,0.004,42,35
20190722,강북구,0.014,0.043,0.4,0.003,55,38
20190722,강서구,0.016,0.043,0.4,0.004,43,35
20190722,공항대로,0.032,0.033,0.4,0.005,44,29
20190722,관악구,0.017,0.05,0.2,0.005,38,21
20190722,관악산,0.009,0.041,0.5,0.003,39,33
20190722,광진구,0.018,0.037,0.7,0.005,44,35
20190722,구로구,0.013,0.055,0.3,0.005,33,34
20190722,궁동,0.015,0.029,0.4,0.005,36,27
20190722,금천구,0.019,0.032,0.4,0.004,40,30
20190722,남산,0.008,0.046,0.6,0.004,49,36
20190722,노원구,0.017,0.039,0.4,0.004,48,39
20190722,도봉구,0.01,0.049,0.5,0.004,38,29
20190722,도산대로,0.016,0.032,0.7,0.004,,
20190722,동대문구,0.018,0.044,0.4,0.004,42,36
20190722,동작구,0.014,0.038,0.3,0.003,50,39
20190722,동작대로,0.036,0.032,0.5,0.007,44,31
20190722,마포구,0.014,0.036,0.8,0.004,37,31
20190722,마포아트센터,0.015,0.048,0.3,0.003,56,38
20190722,북한산,0.007,0.036,0.6,0.003,36,30
20190722,서대문구,0.018,0.042,0.7,0.004,41,30
20190722,서울숲,0.014,0.036,0.1,0.004,21,18
20190722,서초구,0.018,0.043,0.3,0.004,40,33
20190722,성동구,0.027,0.042,0.4,0.003,50,30
20190722,성북구,0.024,0.039,0.7,0.004,38,28
20190722,세곡,0.02,0.03,0.6,0.002,40,31
20190722,송파구,0.018,0.047,0.4,0.003,38,30
20190722,시흥대로,0.027,0.043,0.4,0.003,40,28
20190722,신촌로,0.051,0.028,0.7,0.003,53,37
20190722,양천구,0.017,0.033,0.4,0.004,51,35
20190722,영등포구,0.023,0.035,0.4,0.002,41,34
20190722,영등포로,0.048,0.023,0.6,0.004,54,40
20190722,올림픽공원,0.008,0.016,0.5,0.003,27,22
20190722,용산구,0.025,0.043,0.4,0.003,43,38
20190722,은평구,0.018,0.045,0.2,0.004,42,35
20190722,자연사박물관,,0.007,2.2,,224,15
20190722,정릉로,0.021,0.028,0.5,0.005,43,32
20190722,종로,0.031,0.035,0.5,0.003,42,29
20190722,종로구,0.023,0.035,0.5,0.004,43,32
20190722,중구,0.022,0.043,0.4,0.003,47,35
20190722,중랑구,0.018,0.039,0.4,0.006,41,32
20190722,천호대로,0.031,0.042,0.4,0.002,50,30
20190722,청계천로,0.031,0.041,0.6,0.005,50,39
20190722,한강대로,0.041,0.02,0.6,0.004,52,36
20190722,행주,0.013,0.051,0.6,0.003,46,29
20190722,홍릉로,0.025,0.029,0.7,0.003,50,40
20190722,화랑로,0.033,0.042,0.3,0.006,,
20190723,강남구,0.014,0.018,0.3,0.005,28,18
20190723,강남대로,0.036,0.019,0.4,0.004,25,16
20190723,강동구,0.02,0.016,0.3,0.004,30,21
20190723,강변북로,0.055,0.008,0.3,0.004,24,14
20190723,강북구,0.017,0.02,0.4,0.003,33,19
20190723,강서구,0.016,0.021,0.3,0.004,28,20
20190723,공항대로,0.033,0.012,0.3,0.005,33,17
20190723,관악구,0.018,0.036,0.1,0.005,24,9
20190723,관악산,0.008,0.021,0.4,0.002,23,15
20190723,광진구,0.02,0.016,0.6,0.005,30,24
20190723,구로구,0.014,0.036,0.2,0.005,23,15
20190723,궁동,0.014,0.012,0.4,0.005,26,16
20190723,금천구,0.019,0.015,0.3,0.004,24,16
20190723,남산,0.008,0.021,0.5,0.005,30,19
20190723,노원구,0.023,0.016,0.4,0.004,30,21
20190723,도봉구,0.014,0.021,0.4,0.004,23,13
20190723,도산대로,0.017,0.016,0.7,0.005,,
20190723,동대문구,0.019,0.021,0.3,0.004,24,19
20190723,동작구,0.017,0.019,0.3,0.003,31,21
20190723,동작대로,0.031,0.018,0.4,0.006,29,14
20190723,마포구,0.014,0.013,0.8,0.004,24,17
20190723,마포아트센터,0.017,0.024,0.2,0.003,37,23
20190723,북한산,0.01,0.013,0.5,0.003,23,13
20190723,서대문구,0.017,0.019,0.7,0.004,26,13
20190723,서울숲,0.016,0.018,0.1,0.004,25,14
20190723,서초구,0.02,0.027,0.3,0.005,28,17
20190723,성동구,0.026,0.015,0.3,0.003,28,13
20190723,성북구,0.025,0.016,0.7,0.004,39,15
20190723,세곡,0.02,0.015,0.6,0.002,26,17
20190723,송파구,0.02,0.022,0.3,0.003,23,16
20190723,시흥대로,0.032,0.017,0.4,0.004,29,17
20190723,신촌로,0.04,0.013,0.6,0.004,32,22
20190723,양천구,0.018,0.017,0.3,0.005,30,19
20190723,영등포구,0.023,0.017,0.3,0.002,25,18
20190723,영등포로,0.041,0.011,0.6,0.004,34,23
20190723,올림픽공원,0.009,0.018,0.5,0.008,26,17
20190723,용산구,0.024,0.019,0.3,0.003,23,20
20190723,은평구,0.02,0.02,0.1,0.004,26,21
20190723,자연사박물관,,0.005,2.3,,28,15
20190723,정릉로,0.026,0.017,0.5,0.005,27,16
20190723,종로,0.029,0.014,0.5,0.004,24,14
20190723,종로구,0.023,0.017,0.4,0.004,26,17
20190723,중구,0.024,0.019,0.4,0.003,28,19
20190723,중랑구,0.018,0.019,0.3,0.006,24,17
20190723,천호대로,0.032,0.018,0.4,0.003,37,19
20190723,청계천로,0.032,0.016,0.6,0.005,36,23
20190723,한강대로,0.032,0.01,0.5,0.004,33,19
20190723,행주,0.017,0.028,0.5,0.003,32,16
20190723,홍릉로,0.021,0.013,0.6,0.004,36,25
20190723,화랑로,0.036,0.027,0.3,0.006,,
20190724,강남구,0.013,0.013,0.3,0.005,28,17
20190724,강남대로,0.033,0.017,0.3,0.004,20,11
20190724,강동구,0.017,0.011,0.3,0.003,23,15
20190724,강변북로,0.046,0.007,0.3,0.004,23,12
20190724,강북구,0.016,0.012,0.4,0.002,32,19
20190724,강서구,0.018,0.013,0.2,0.003,27,20
20190724,공항대로,0.026,0.01,0.3,0.005,29,16
20190724,관악구,0.016,0.042,0.1,0.004,20,5
20190724,관악산,0.009,0.016,0.4,0.002,12,8
20190724,광진구,0.019,0.009,0.6,0.004,22,17
20190724,구로구,0.018,0.035,0.2,0.004,20,13
20190724,궁동,0.01,0.009,0.4,0.005,17,12
20190724,금천구,0.02,0.01,0.3,0.003,23,15
20190724,남산,0.008,0.015,0.5,0.003,25,16
20190724,노원구,0.021,0.01,0.3,0.003,25,17
20190724,도봉구,0.013,0.012,0.4,0.003,19,11
20190724,도산대로,0.016,0.018,0.7,0.004,,
20190724,동대문구,0.017,0.014,0.3,0.004,19,15
20190724,동작구,0.016,0.014,0.3,0.003,27,19
20190724,동작대로,0.026,0.087,0.4,0.007,26,10
20190724,마포구,0.015,0.003,0.8,0.003,22,16
20190724,마포아트센터,0.015,0.017,0.2,0.003,34,21
20190724,북한산,0.007,0.009,0.5,0.003,18,11
20190724,서대문구,0.013,0.013,0.6,0.003,22,11
20190724,서울숲,0.016,0.013,0.1,0.004,30,14
20190724,서초구,0.019,0.024,0.3,0.004,20,16
20190724,성동구,0.023,0.012,0.3,0.002,20,7
20190724,성북구,0.022,0.011,0.6,0.003,26,10
20190724,세곡,0.02,0.008,0.6,0.002,18,11
20190724,송파구,0.019,0.013,0.2,0.002,17,10
20190724,시흥대로,0.035,0.008,0.5,0.003,28,15
20190724,신촌로,0.031,0.01,0.5,0.003,30,20
20190724,양천구,0.019,0.01,0.2,0.004,32,19
20190724,영등포구,0.024,0.011,0.3,0.003,22,17
20190724,영등포로,0.036,0.007,0.7,0.003,35,21
20190724,올림픽공원,0.011,0.016,0.4,0.008,20,15
20190724,용산구,0.023,0.012,0.3,0.002,23,17
20190724,은평구,0.02,0.012,0.1,0.004,25,20
20190724,자연사박물관,,0.005,2.2,,27,16
20190724,정릉로,0.018,0.027,0.4,0.005,21,13
20190724,종로,0.028,0.009,0.3,0.003,21,12
20190724,종로구,0.021,0.012,0.3,0.003,24,16
20190724,중구,0.025,0.01,0.3,0.002,27,18
20190724,중랑구,0.016,0.012,0.3,0.006,19,14
20190724,천호대로,0.028,0.01,0.3,0.003,29,15
20190724,청계천로,0.029,0.01,0.7,0.004,31,21
20190724,한강대로,0.027,0.008,0.4,0.004,35,17
20190724,행주,0.02,0.021,0.5,0.003,27,15
20190724,홍릉로,0.019,0.008,0.6,0.003,35,23
20190724,화랑로,0.028,0.036,0.2,0.006,,
20190725,강남구,0.017,0.016,0.4,0.004,29,18
20190725,강남대로,0.017,0.013,0.4,0.004,21,12
20190725,강동구,0.022,0.014,0.4,0.003,26,18
20190725,강변북로,0.05,0.007,0.3,0.004,24,14
20190725,강북구,0.022,0.011,0.4,0.002,33,19
20190725,강서구,0.025,0.015,0.4,0.003,30,24
20190725,공항대로,0.038,0.01,0.4,0.005,32,19
20190725,관악구,0.026,0.047,0.3,0.004,23,9
20190725,관악산,0.012,0.022,0.5,0.002,10,9
20190725,광진구,0.021,0.011,0.7,0.004,23,20
20190725,구로구,0.024,0.039,0.3,0.004,23,16
20190725,궁동,,,,,,
20190725,금천구,0.028,0.011,0.4,0.004,27,19
20190725,남산,0.008,0.019,0.6,0.003,24,16
20190725,노원구,0.025,0.01,0.4,0.003,26,17
20190725,도봉구,0.018,0.011,0.5,0.003,21,14
20190725,도산대로,0.021,0.02,0.9,0.003,,
20190725,동대문구,0.024,0.015,0.4,0.004,21,17
20190725,동작구,0.023,0.017,0.4,0.003,31,22
20190725,동작대로,0.038,0.204,0.6,0.001,25,12
20190725,마포구,0.021,0.007,0.9,0.003,24,19
20190725,마포아트센터,0.023,0.018,0.3,0.003,35,22
20190725,북한산,0.011,0.01,0.6,0.003,20,12
20190725,서대문구,0.019,0.014,0.7,0.003,24,13
20190725,서울숲,0.02,0.014,0.1,0.004,24,15
20190725,서초구,0.027,0.027,0.4,0.004,22,16
20190725,성동구,0.031,0.015,0.4,0.003,23,10
20190725,성북구,0.028,0.01,0.8,0.003,23,13
20190725,세곡,0.02,0.011,0.6,0.002,18,12
20190725,송파구,0.024,0.018,0.2,0.002,18,12
20190725,시흥대로,0.043,0.008,0.6,0.003,32,18
20190725,신촌로,0.041,0.008,0.6,0.003,32,22
20190725,양천구,0.027,0.011,0.3,0.004,36,22
20190725,영등포구,0.032,0.012,0.5,0.003,24,19
20190725,영등포로,0.047,0.006,0.8,0.003,37,24
20190725,올림픽공원,0.018,0.013,0.6,0.008,19,14
20190725,용산구,0.03,0.01,0.4,0.002,24,21
20190725,은평구,0.025,0.013,0.1,0.004,24,21
20190725,자연사박물관,,,,,28,15
20190725,정릉로,0.018,0.025,0.5,0.005,24,18
20190725,종로,0.034,0.009,0.3,0.003,23,14
20190725,종로구,0.027,0.014,0.5,0.003,25,17
20190725,중구,0.031,0.013,0.3,0.002,30,20
20190725,중랑구,0.018,0.015,0.3,0.006,22,16
20190725,천호대로,0.035,0.013,0.4,0.002,31,17
20190725,청계천로,0.037,0.011,0.8,0.004,30,22
20190725,한강대로,0.037,0.007,0.6,0.004,33,19
20190725,행주,0.026,0.02,0.6,0.003,33,18
20190725,홍릉로,0.022,0.008,0.7,0.003,34,23
20190725,화랑로,0.035,0.049,0.3,0.006,,
20190726,강남구,0.016,0.023,0.4,0.004,25,16
20190726,강남대로,0.016,0.01,0.4,0.004,15,11
20190726,강동구,0.023,0.019,0.4,0.003,24,15
20190726,강변북로,0.054,0.011,0.3,0.004,17,11
20190726,강북구,0.016,0.022,0.3,0.002,20,13
20190726,강서구,0.021,0.027,0.3,0.003,18,16
